url,title
https://www.youtube.com/watch?v=Q9wD8I3Sehc,Miss Under Miss Support in Caches - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=HGWPdSjXXyA,Miss Under Miss Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=kRyFQdca-44,Miss Under Miss Quiz Quiz Solution - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=L7TC7ZYzzqE,Cache Hierarchies - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=7uwwEfpiMXk,AMAT With Cache Hierarchies - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=QisGy2fkyWY,L1 Vs L2 Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=0ztjrZjnE_0,L1vsL2 Quiz Solution - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=nrj78Vbik_U,Multilevel Cache Performance - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=JeYENwzj4PI,Hit Rate - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=mv2Vxb3VnkI,Global VS Local Hit Rate - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=I_fF6I6WLRE,Global and Local Miss Rate Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=yFw8k3dr_AE,Global and Local Miss Rate Quiz Quiz Solution - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=J8DQG9Pvp3U,Inclusion Property - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=Ld-fivCPHYE,Inclusion Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=Ov-p7jtf5kE,Inclusion Quiz Quiz Solution - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=sk-ixR0fGHk,Advanced Caches Outro - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=LUi78U72ho0,Memory Intro - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=nvwy-W8SA6s,How Memory Works - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=3FAgmvJZhOI,Memory Technology  SRAM and DRAM - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=mwNqzc1o5zM,One Memory Bit   SRAM - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=3s7zsLU83bY,One Memory Bit DRAM - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=eI2BnVKRb1k,DRAM Technology Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=1LhUXgh64Dw,DRAM Technology Solution Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=7k_3EAkKfak,Memory Chip Organization Part 1 - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=lE-rCDTj8aU,Memory Chip Organization Part 2 - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=HTBL4EhyDgM,Memory Refresh Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=M8e8lfyW62s,Memory Refresh Quiz Solution - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=pyXHOPvDvk0,Memory Chip Organization Part 3 - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=u2dKuDAQhZw,Fast Page Mode - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=bSnsXTQb-es,DRAM Access Scheduling Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=fqYZb-X60ik,DRAM Access Scheduling Solution Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=AmMUhz5g8nk,Connecting DRAM To The Processor - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=JdqAnoHmTaU,Memory Outro - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=HK4eCf7ypQY,Storage Intro - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=IProsW7pvcs,Storage - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=Ep-yM894mQQ,Magnetic Disks - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=60CVlNvQCY4,Access Time For Magnetic Disks - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=dqo3Uw79bws,Disk Access Time Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=2YL33Ev-EtY,Disk Access Time Solution Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=GnhfyDoBtzs,Trends For Magnetic Disks - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=2yCkbxm61cg,Optical Disks - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=1Z0buLNlWbw,Magnetic Tape - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=wVOfmIwYgzw,Disks And Tape Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=tyfVqQvsiXQ,Disks And Tape Solution Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=pS2CJxmcmJQ,Using RAM For Storage - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=2hamRFUMvI8,Hybrid Magnetic Flash - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=vT2NgNA3RfM,Flash vs Disk vs Both Quiz - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=6rGL7BI-dHM,Flash vs Disk vs Both Quiz Quiz Solution - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=9H3cTc1iN7k,Connecting IO Devices - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=nt18-OhN1F4,Storage Outro - Georgia Tech - HPCA: Part 4
https://www.youtube.com/watch?v=Qf1dVW5vRZo,Fault TOL Intro - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=UKYiWn0MIBU,Dependability - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=XyiAtJ8p5yk,"Faults, Errors, and Failures - Georgia Tech - HPCA: Part 5"
https://www.youtube.com/watch?v=O-vliUERNNY,"Fault, Error, and Failure Example - Georgia Tech - HPCA: Part 5"
https://www.youtube.com/watch?v=ZbQfs0di7Os,Laptop Falls Down Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=JGUFcR_ZmZo,Laptop Falls Down Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=jznHA-C07dg,"Reliability, Availability - Georgia Tech - HPCA: Part 5"
https://www.youtube.com/watch?v=YhX-t8pNzbk,Reliability and Availability Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=it0rTlv_QG0,Reliability and Availability Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=RhTVL9MBWzg,Kinds of Faults - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=MKofSftMRW4,Fault Classification Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=HAlaWDWBK5M,Fault Classification Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=O7WePQFuyh0,Improving Reliability and Availability - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=ORrM6FrZpzc,Fault Tolerance Techniques - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=dP2RxmT_Adg,N Module Redundancy - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=4yMwZdMEnNU,N Module quiz Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=FeuiPOpWoGE,N module quiz Quiz Solution - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=wQI26gS-NME,Fault Tolerance for Memory and Storage - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=PTlRUKACGJU,RAID - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=rPGWu86qKa0,RAID 0 - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=py0i-SfA8O4,RAID 0 Reliability - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=nee66yYojJw,RAID 0 Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=vXbOf542cO8,RAID 0 Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=X8LMlujtv0s,RAID 1 Mirroring - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=ISJCkRks5co,Raid 1 Reliability - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=2tpoB_nedXU,Raid 1 Reliability if Failed Disks Replaced - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=IhzTzR9qbyc,RAID 1 Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=pZc6kbX9cJM,RAID 1 Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=X8LMlujtv0s,RAID 1 Mirroring - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=ISJCkRks5co,Raid 1 Reliability - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=2tpoB_nedXU,Raid 1 Reliability if Failed Disks Replaced - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=IhzTzR9qbyc,RAID 1 Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=pZc6kbX9cJM,RAID 1 Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=AATHP3bxClE,RAID 4 - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=7tCywqTdWvs,RAID 4 Performance and Reliability - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=3QXaSzM2fE8,RAID 4 Write - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=XQyi1I3guyw,RAID 4 Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=1Bi50mhjzhQ,RAID 4 Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=x6Ltk6g1tjY,Parity Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=U81sExQShko,Parity Quiz Quiz Solution - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=wH0qulZw4Q0,RAID 5 - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=pj32rSGQujI,RAID 5 Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=rD60hVrvJPk,RAID 5 Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=PnPLJYj4oX8,RAID 6 - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=WG4pwyketJ4,RAID 6 Is An Overkill - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=VnnDBdpo7fU,Fault  TOL Outro - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=JspgfPwsjyE,Multi Processing Intro - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=WKXbvhkzBUo,Flynn's Taxonomy of Parallel Machines - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=zJVysLQOk5o,Why Multiprocessors - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=F5oreP_AXmo,Multicore Vs Single Core Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=voEWOMFTFUo,Multicore Vs Single Core Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=KlHvHRgSTJs,Multiprocessor Needs Parallel Programs! - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=ECt78ImZLck,Centralized Shared Memory - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=dPOoOv0WpFo,Multicore Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=fhp7d0koF9A,Multicore Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=iMUaHYT3mCg,Centralized Main Memory Problems - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=sSBanZ_0hwE,Distributed Shared Memory - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=zZA3d3z0e_M,Numa Memory Allocation Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=XQJBSR2VNRE,Numa Memory Allocation Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=rxNH0mvEfyw,A Message Passing Program - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=gpiae4bcOsA,A Shared Memory Program - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=SmJpGl_PYz8,Message Passing Vs Shared Memory - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=OBD92BKLulk,Message Passing Vs Shared Memory Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=8PN2U8t588Y,Message Passing Vs Shared Memory Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=gS7-Z6qfjyQ,Shared Memory Hardware - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=ZpqeeHFWxes,Multi Threading Performance - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=895qz0e23wA,SMT Vs Dual Core Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=VvSk7ZnK4mw,SMT Vs Dual Core Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=m-vrYcefgh0,SMT Hardware Changes - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=Zxa2DE0Aew4,"SMT, D$, TLB - Georgia Tech - HPCA: Part 5"
https://www.youtube.com/watch?v=4i1suiKrEPo,SMT and Cache Performance - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=a-LY6MG6esI,SMT and Cache Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=opXhL9MKVSM,SMT and Cache Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=nj2_QjMA0Sc,Multi Processing Outro - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=l_w6mYgMUS8,Coherence Intro - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=TMJj015C93A,Cache Coherence Problem - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=gkHL8drV1RQ,Cache Incoherence Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=187-oGEm_CI,Cache Incoherence Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=7xtGwQAMABc,Coherence Definition - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=ckDZyog8rpY,Coherence Definition Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=tPRzAzfyAf8,Coherence Definition Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=In8RZg345pM,How to Get Coherence - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=rLmS02gsEAk,Write Update Snooping Coherence - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=eaWKx5AIZEM,Write Update Coherence Quiz (new) - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=UvNGJOS6PNE,Write Update Coherence Quiz Solution (new) - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=62TPpmxWyfE,Write Update Optimization - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=zl14uyZkxgI,Write Update Optimization 2 Bus Writes - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=QlQvIveODHA,Write Update Performance Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=lgCHGYUShNA,Write Update Performance Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=uLikXssApZk,Write Invalidate Snooping Coherence - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=twpjfBK9YlE,Write Update vs Write Invalidate Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=XLekW7wVWMo,Write Update vs Write Invalidate Quiz Solution - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=a4RNpg6kGJI,Write Update vs Write Invalidate Quiz 2 - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=_yNF8BhzKAE,Write Update vs Write Invalidate Quiz Solution 2 - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=ex4JjTW2ztA,Update VS Invalidate Coherence - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=gAUVAel-2Fg,MSI Coherence - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=FYkgffTCMy0,Cache To Cache Transfers - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=EqZJrqq_MlQ,MSI Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=1NokEaSyBc8,MSI Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=l9LMSEnxfII,MSI Quiz 2 - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=_ekMv9N-HNo,MSI Quiz 2 Solution - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=1nQUOQAAFnc,Avoiding Memory Writes On Cache to Cache Transfers - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=sGBrM5i4k1M,MOSI Coherence - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=pIoeNSOsOD8,M(O)SI Inefficiency - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=uyn-CPwRM0E,The E State - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=Zzrm0FuUx3g,MOESI Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=gwF5q6S784g,MOESI Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=Cy6mwfAew3o,"MESI, MOSI, MOESI Quiz - Georgia Tech - HPCA: Part 5"
https://www.youtube.com/watch?v=mhP0ak7wsyQ,"MESI, MOSI, MOESI Solution Quiz - Georgia Tech - HPCA: Part 5"
https://www.youtube.com/watch?v=xjRDejGF26M,Directory Based Coherence - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=PWAOAMMXpA8,Directory - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=6QZ_XiBEAF4,Directory Entry - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=lZZYILcQ68Y,Directory Example - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=6b93G_bdNh0,Directory MOESI Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=ZMz7f5NBiVk,Directory Moesi Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=LkhuwTZC-EI,Cache Misses With Coherence - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=rdnHrtYpfz8,False Sharing Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=GNcBjDmZwYI,False Sharing Solution Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=tmkPur8ZA1g,Coherence Outro - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=zIkoD3M9uBQ,Synchronization Intro - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=BMkW9Iwh80E,Synchronization Example - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=OcsWFj5KFIE,Synchronization Example   Lock - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=rYSEalDAz5M,Lock Variable Quiz - Georgia Tech - HPCA: Part 5
https://www.youtube.com/watch?v=AzCGKHB7HrA,Lock Variable Quiz Solution - Georgia Tech - HPCA: Part 5
